timestamp,open,high,low,close,volume
2024-01-03 21:00:00,42724.6,42974.5,42585.3,42927.1,11066.029
2024-01-03 22:00:00,42927.1,42949.2,42600.0,42753.6,7142.262
2024-01-03 23:00:00,42753.6,42857.9,42588.1,42849.5,5449.162
2024-01-04 00:00:00,42849.5,42997.1,42756.5,42883.4,8209.261
2024-01-04 01:00:00,42883.4,42949.3,42625.0,42716.6,7899.91
2024-01-04 02:00:00,42716.6,43236.0,42700.0,43151.0,10196.776
2024-01-04 03:00:00,43151.1,43229.0,43013.3,43119.6,6648.483
2024-01-04 04:00:00,43119.6,43216.2,42966.9,43161.1,5415.558
2024-01-04 05:00:00,43161.1,43290.0,43081.6,43191.3,5112.512
2024-01-04 06:00:00,43191.3,43238.9,43088.0,43163.7,4665.851
2024-01-04 07:00:00,43163.8,43268.0,42765.0,42775.0,18904.068
2024-01-04 08:00:00,42775.1,42978.3,42732.2,42858.7,9499.444
2024-01-04 09:00:00,42858.7,43102.8,42858.6,43020.6,7880.922
2024-01-04 10:00:00,43020.7,43123.2,42645.1,43089.5,13891.397
2024-01-04 11:00:00,43089.6,43255.0,42942.9,43188.2,10081.485
2024-01-04 12:00:00,43188.2,43450.0,43107.4,43386.2,15621.032
2024-01-04 13:00:00,43386.2,43493.2,43166.6,43344.2,10599.733
2024-01-04 14:00:00,43344.3,43785.9,43253.3,43674.0,21012.855
2024-01-04 15:00:00,43674.0,44343.1,43609.5,44050.4,42298.085
2024-01-04 16:00:00,44050.4,44135.0,43773.4,43913.1,20219.377
2024-01-04 17:00:00,43913.2,44227.6,43822.0,43983.0,17877.904
2024-01-04 18:00:00,43983.0,44158.0,43870.0,44048.2,7912.437
2024-01-04 19:00:00,44048.2,44437.5,43904.3,43950.0,21276.829
2024-01-04 20:00:00,43950.0,44840.8,43887.2,44116.7,27243.794
2024-01-04 21:00:00,44116.6,44633.0,44116.6,44434.1,17418.736
2024-01-04 22:00:00,44434.1,44754.6,44130.0,44311.7,16324.945
2024-01-04 23:00:00,44311.8,44352.9,44043.4,44143.8,7711.704
2024-01-05 00:00:00,44143.8,44246.7,43961.0,44207.5,10046.514
2024-01-05 01:00:00,44207.4,44284.0,42300.0,43374.5,48919.101
2024-01-05 02:00:00,43373.5,43949.8,43300.8,43506.4,24585.278
2024-01-05 03:00:00,43506.5,43778.7,43413.0,43469.1,8943.088
2024-01-05 04:00:00,43469.5,43632.0,43193.5,43589.3,12977.039
2024-01-05 05:00:00,43589.3,43726.4,43510.8,43644.2,6975.411
2024-01-05 06:00:00,43643.1,43951.7,43573.3,43847.9,9811.778
2024-01-05 07:00:00,43847.8,43927.8,43713.8,43769.6,7056.237
2024-01-05 08:00:00,43769.6,43947.1,43758.5,43911.6,6303.286
2024-01-05 09:00:00,43911.6,44332.4,43911.6,44147.8,21152.247
2024-01-05 10:00:00,44147.8,44160.0,43459.0,43628.2,15345.601
2024-01-05 11:00:00,43628.3,43912.9,43596.0,43769.9,11131.977
2024-01-05 12:00:00,43769.9,44119.1,43620.2,43877.7,14004.981
2024-01-05 13:00:00,43877.7,44089.4,43701.6,43978.6,16663.022
2024-01-05 14:00:00,43978.6,44060.9,43000.0,43489.6,31678.387
2024-01-05 15:00:00,43483.4,43800.0,43341.0,43495.2,20019.537
2024-01-05 16:00:00,43495.1,43593.4,43202.0,43220.8,15126.816
2024-01-05 17:00:00,43220.7,43619.9,43090.0,43603.5,18536.164
2024-01-05 18:00:00,43603.6,43699.0,43406.4,43604.4,7686.253
2024-01-05 19:00:00,43604.4,43825.2,43512.5,43599.0,9227.577
2024-01-05 20:00:00,43599.0,44500.0,43591.1,43951.6,25270.009
2024-01-05 21:00:00,43951.7,43969.7,43559.0,43936.2,12684.375
2024-01-05 22:00:00,43936.3,44040.2,43760.0,43964.2,5888.15
2024-01-05 23:00:00,43964.3,44336.7,43964.2,44145.4,14934.963
2024-01-06 00:00:00,44145.3,44214.6,43966.0,44066.0,6149.687
2024-01-06 01:00:00,44066.0,44095.5,43899.3,43961.5,5626.504
2024-01-06 02:00:00,43961.5,44009.9,43822.0,43900.1,5631.5
2024-01-06 03:00:00,43900.1,44016.8,43809.5,43925.8,4936.348
2024-01-06 04:00:00,43925.8,43972.0,43831.0,43851.1,2952.747
2024-01-06 05:00:00,43851.2,43870.6,43577.6,43695.9,9426.428
2024-01-06 06:00:00,43695.8,43699.4,43422.4,43455.4,11047.081
2024-01-06 07:00:00,43455.4,43667.7,43391.3,43645.3,8797.309
2024-01-06 08:00:00,43645.4,43749.7,43550.0,43696.1,5542.7
2024-01-06 09:00:00,43696.1,43765.0,43630.1,43653.6,4241.808
2024-01-06 10:00:00,43653.7,43777.5,43579.1,43694.6,5270.934
2024-01-06 11:00:00,43694.6,43707.7,43611.2,43669.2,3516.154
2024-01-06 12:00:00,43669.2,43748.0,43527.2,43607.4,4232.75
2024-01-06 13:00:00,43607.3,43744.3,43541.0,43701.2,4608.887
2024-01-06 14:00:00,43701.1,43925.0,43700.1,43824.4,8609.057
2024-01-06 15:00:00,43824.5,43898.0,43778.9,43863.6,4230.221
2024-01-06 16:00:00,43863.6,43973.1,43817.4,43865.4,4984.527
2024-01-06 17:00:00,43865.4,44010.7,43835.0,43962.1,5063.45
2024-01-06 18:00:00,43962.0,44149.9,43878.8,43992.7,8441.003
2024-01-06 19:00:00,43992.7,44015.1,43826.1,43903.6,4926.559
2024-01-06 20:00:00,43903.6,43960.7,43645.0,43816.4,7347.837
2024-01-06 21:00:00,43816.3,43930.4,43712.1,43881.3,4542.916
2024-01-06 22:00:00,43881.3,43920.0,43730.6,43865.8,3304.253
2024-01-06 23:00:00,43865.7,43980.0,43723.0,43956.7,5112.137
2024-01-07 00:00:00,43956.6,44267.9,43906.9,44119.0,10395.234
2024-01-07 01:00:00,44119.1,44159.1,43952.8,43961.6,5147.04
2024-01-07 02:00:00,43961.5,44088.0,43824.2,43927.6,6671.698
2024-01-07 03:00:00,43927.7,44029.6,43900.8,43937.2,3290.23
2024-01-07 04:00:00,43937.1,44032.0,43872.8,43994.8,3515.009
2024-01-07 05:00:00,43994.8,44068.2,43830.0,43880.4,4029.233
2024-01-07 06:00:00,43880.5,44087.3,43842.5,44015.4,5773.35
2024-01-07 07:00:00,44015.3,44099.6,43980.0,44071.5,3481.063
2024-01-07 08:00:00,44071.6,44161.5,43988.4,44009.9,5710.541
2024-01-07 09:00:00,44010.0,44059.7,43862.8,43923.0,6288.243
2024-01-07 10:00:00,43923.0,43991.2,43896.2,43951.4,3541.646
2024-01-07 11:00:00,43951.3,44120.0,43947.0,44054.0,5522.521
2024-01-07 12:00:00,44054.0,44138.0,43956.0,44080.9,4923.042
2024-01-07 13:00:00,44080.9,44461.8,44066.5,44406.2,17832.044
2024-01-07 14:00:00,44406.3,44486.9,44268.1,44405.0,10590.45
2024-01-07 15:00:00,44405.0,44431.2,43922.7,44035.0,15675.217
2024-01-07 16:00:00,44034.9,44180.5,43828.6,43910.7,11693.369
2024-01-07 17:00:00,43910.8,44097.9,43686.9,44056.3,11553.65
2024-01-07 18:00:00,44056.3,44171.7,44023.1,44088.0,4027.419
2024-01-07 19:00:00,44088.1,44262.3,44025.2,44238.8,4887.93
2024-01-07 20:00:00,44238.8,44262.9,44100.0,44108.2,3295.638
2024-01-07 21:00:00,44108.2,44238.0,44095.6,44218.8,3382.184
2024-01-07 22:00:00,44218.7,44218.8,43750.9,43851.3,11719.511
2024-01-07 23:00:00,43851.3,44014.7,43557.5,43916.9,17764.452
2024-01-08 00:00:00,43916.9,43975.0,43612.0,43621.8,11321.115
2024-01-08 01:00:00,43621.9,43796.2,43600.0,43699.3,6965.421
2024-01-08 02:00:00,43699.3,43793.7,43158.1,43354.8,18462.773
2024-01-08 03:00:00,43354.8,43550.0,43211.0,43501.9,12456.105
2024-01-08 04:00:00,43502.0,43603.0,43417.8,43584.7,6957.056
2024-01-08 05:00:00,43584.8,43640.8,43464.1,43630.5,6260.64
2024-01-08 06:00:00,43630.5,44431.1,43571.4,43900.0,28968.93
2024-01-08 07:00:00,43900.0,44072.0,43775.0,43970.0,10500.519
2024-01-08 08:00:00,43969.9,44065.5,43839.2,43857.0,5273.613
2024-01-08 09:00:00,43857.0,43915.0,43629.7,43716.3,6930.467
2024-01-08 10:00:00,43716.3,44133.8,43680.0,44081.6,10100.904
2024-01-08 11:00:00,44081.6,44748.5,43938.4,44637.2,26246.323
2024-01-08 12:00:00,44637.2,45180.0,44350.0,45102.9,59817.925
2024-01-08 13:00:00,45102.9,45173.9,44790.5,44915.9,20638.504
2024-01-08 14:00:00,44915.9,45099.2,44730.0,44787.5,13929.972
2024-01-08 15:00:00,44787.4,45440.0,44657.0,44969.6,30079.842
2024-01-08 16:00:00,44969.7,45170.0,44783.8,44939.2,13675.485
2024-01-08 17:00:00,44939.3,45669.9,44894.1,45643.0,28676.511
2024-01-08 18:00:00,45643.5,47155.2,45643.4,46970.2,85931.829
2024-01-08 19:00:00,46969.9,47312.0,46598.1,47006.7,40152.489
2024-01-08 20:00:00,47007.1,47183.1,46718.6,46796.1,17479.581
2024-01-08 21:00:00,46796.1,47240.3,46666.1,47087.2,16919.695
2024-01-08 22:00:00,47087.2,47143.1,46822.3,47011.2,9104.134
2024-01-08 23:00:00,47011.3,47125.0,46850.0,46972.7,8238.15
2024-01-09 00:00:00,46972.6,47173.5,46253.7,46682.4,29265.504
2024-01-09 01:00:00,46682.3,46797.0,46304.1,46574.9,16340.354
2024-01-09 02:00:00,46575.0,46795.6,46496.0,46787.5,7840.157
2024-01-09 03:00:00,46787.5,46980.0,46758.0,46932.8,8829.534
2024-01-09 04:00:00,46932.7,46950.3,46675.0,46806.4,7494.629
2024-01-09 05:00:00,46806.4,46860.0,46600.2,46721.4,6670.731
2024-01-09 06:00:00,46721.3,46850.0,46672.3,46794.5,5901.718
2024-01-09 07:00:00,46794.5,46949.9,46740.8,46841.0,5498.956
2024-01-09 08:00:00,46841.0,46891.3,46500.7,46552.2,9510.893
2024-01-09 09:00:00,46552.3,46694.1,46372.0,46497.8,12445.943
2024-01-09 10:00:00,46497.8,46692.0,46390.0,46449.9,8358.842
2024-01-09 11:00:00,46449.9,46650.0,46435.0,46624.4,7248.879
2024-01-09 12:00:00,46624.4,47080.0,45400.0,46175.5,42335.599
2024-01-09 13:00:00,46175.9,47100.0,46064.1,46835.4,38496.136
2024-01-09 14:00:00,46835.3,47019.9,46482.5,46559.9,20992.311
2024-01-09 15:00:00,46559.9,47025.6,46432.0,46868.8,25460.844
2024-01-09 16:00:00,46868.9,46977.0,46718.5,46901.2,12929.33
2024-01-09 17:00:00,46901.2,46922.2,46623.0,46718.8,10947.187
2024-01-09 18:00:00,46718.7,46732.8,46500.0,46643.6,10505.851
2024-01-09 19:00:00,46643.5,46895.9,46570.7,46873.5,7880.575
2024-01-09 20:00:00,46873.5,46937.0,46585.4,46636.1,8565.049
2024-01-09 21:00:00,46636.1,48100.0,44417.2,45450.2,165990.803
2024-01-09 22:00:00,45450.1,46272.7,45300.0,46250.7,32073.429
2024-01-09 23:00:00,46250.6,46258.4,45929.5,46114.0,11779.519
2024-01-10 00:00:00,46113.9,46252.5,45787.8,45863.9,15473.919
2024-01-10 01:00:00,45863.9,45980.5,45629.6,45944.4,9737.224
2024-01-10 02:00:00,45944.5,46104.8,45898.9,45990.0,5315.192
2024-01-10 03:00:00,45989.9,46228.4,45939.4,46133.6,6154.987
2024-01-10 04:00:00,46133.5,46200.0,45950.0,45970.4,6028.925
2024-01-10 05:00:00,45970.4,46036.6,45903.0,45988.4,4137.107
2024-01-10 06:00:00,45988.4,46076.9,45883.0,46013.9,3835.661
2024-01-10 07:00:00,46014.0,46032.0,45728.9,45766.4,7753.532
2024-01-10 08:00:00,45766.3,45876.7,45300.0,45328.2,16135.794
2024-01-10 09:00:00,45328.3,45702.1,45310.2,45666.9,14883.659
2024-01-10 10:00:00,45664.8,45740.1,45535.0,45538.9,5947.103
2024-01-10 11:00:00,45538.8,45672.5,44800.0,45530.2,17088.209
2024-01-10 12:00:00,45530.1,45680.0,44334.2,44679.2,55229.595
2024-01-10 13:00:00,44679.2,45415.8,44291.5,45120.3,38080.832
2024-01-10 14:00:00,45120.3,45424.7,44823.6,44890.3,23641.631
2024-01-10 15:00:00,44890.2,45663.3,44803.5,45569.0,32775.559
2024-01-10 16:00:00,45569.4,45745.9,45189.4,45317.9,23894.068
2024-01-10 17:00:00,45317.8,46449.9,45236.9,46409.9,36135.853
2024-01-10 18:00:00,46410.0,46678.6,45900.0,46544.2,39071.651
2024-01-10 19:00:00,46544.2,46768.0,46050.2,46498.9,30963.865
2024-01-10 20:00:00,46498.8,46518.1,44720.0,46126.0,115912.735
2024-01-10 21:00:00,46125.8,46300.0,45118.0,45960.0,61170.333
2024-01-10 22:00:00,45961.8,46965.0,45755.0,46903.3,39897.201
2024-01-10 23:00:00,46907.5,47699.3,46368.0,46662.9,59392.839
2024-01-11 00:00:00,46663.0,46729.8,46308.0,46676.0,16224.974
2024-01-11 01:00:00,46676.1,46758.0,46467.5,46506.7,8533.071
2024-01-11 02:00:00,46506.7,46635.0,46494.4,46567.4,4211.69
2024-01-11 03:00:00,46567.4,46599.7,46146.5,46502.4,11793.367
2024-01-11 04:00:00,46502.3,46511.4,46296.4,46404.9,5472.494
2024-01-11 05:00:00,46405.0,46427.8,45890.1,46073.9,12280.675
2024-01-11 06:00:00,46074.0,46098.4,45610.1,45899.8,16239.138
2024-01-11 07:00:00,45899.9,46168.0,45874.1,46096.1,8171.041
2024-01-11 08:00:00,46096.1,46320.0,46051.6,46272.0,6985.174
2024-01-11 09:00:00,46272.0,46354.0,46204.1,46212.8,5633.717
2024-01-11 10:00:00,46212.8,46875.0,46201.1,46870.4,17275.787
2024-01-11 11:00:00,46870.4,47171.0,46704.8,47068.5,20362.064
2024-01-11 12:00:00,47068.5,47468.8,46939.2,47451.1,21209.496
2024-01-11 13:00:00,47451.0,47451.0,46771.0,47329.5,31394.529
2024-01-11 14:00:00,47329.5,49027.5,47209.8,48577.9,125690.22
2024-01-11 15:00:00,48577.1,48671.0,46488.1,46813.4,100280.384
2024-01-11 16:00:00,46813.4,47065.8,45774.0,46038.0,75877.219
2024-01-11 17:00:00,46038.0,46587.6,45600.0,46517.3,33766.265
2024-01-11 18:00:00,46517.4,46663.1,46269.0,46617.8,15543.007
2024-01-11 19:00:00,46617.6,46744.0,46280.0,46698.4,10845.36
2024-01-11 20:00:00,46698.4,46973.8,46111.2,46233.9,27925.558
2024-01-11 21:00:00,46233.8,46454.4,46115.2,46156.5,10513.464
2024-01-11 22:00:00,46156.4,46443.3,46080.6,46408.8,5649.513
2024-01-11 23:00:00,46408.7,46494.0,46301.3,46337.8,4820.172
2024-01-12 00:00:00,46337.9,46536.2,46000.0,46298.9,13831.444
2024-01-12 01:00:00,46299.0,46343.7,45900.9,46144.8,10054.734
2024-01-12 02:00:00,46144.8,46266.4,46000.0,46152.2,6234.264
2024-01-12 03:00:00,46152.1,46193.2,45921.2,45997.0,7699.265
2024-01-12 04:00:00,45997.3,46118.8,45842.2,45960.4,7328.714
2024-01-12 05:00:00,45960.4,46224.9,45902.1,46200.9,6086.14
2024-01-12 06:00:00,46200.9,46380.0,46101.3,46107.1,7707.002
2024-01-12 07:00:00,46107.0,46150.0,45714.2,46002.6,14036.437
2024-01-12 08:00:00,46002.6,46004.7,45630.0,45862.3,10394.923
2024-01-12 09:00:00,45862.2,46089.8,45527.5,45938.0,18297.741
2024-01-12 10:00:00,45938.1,46150.0,45850.2,46067.6,8161.418
2024-01-12 11:00:00,46067.6,46280.0,45950.5,45958.0,11068.82
2024-01-12 12:00:00,45958.0,46120.0,45660.0,45879.8,12397.924
2024-01-12 13:00:00,45879.7,45958.3,45585.0,45788.4,13316.32
2024-01-12 14:00:00,45788.4,45929.6,45255.7,45462.9,35055.269
2024-01-12 15:00:00,45462.8,45483.0,44360.8,44495.1,61493.173
2024-01-12 16:00:00,44495.1,44719.7,43221.1,43661.2,98074.156
2024-01-12 17:00:00,43661.2,43839.0,43314.7,43836.4,38973.915
2024-01-12 18:00:00,43834.1,43962.7,43350.1,43510.1,24415.846
2024-01-12 19:00:00,43510.0,43750.0,43309.4,43497.5,17602.49
2024-01-12 20:00:00,43497.4,44000.0,43443.7,43686.8,22616.676
2024-01-12 21:00:00,43686.7,43885.2,43208.1,43466.2,18946.37
2024-01-12 22:00:00,43466.0,43479.8,41370.0,42517.9,90482.844
2024-01-12 23:00:00,42517.9,42970.0,42487.9,42788.9,21667.373
2024-01-13 00:00:00,42789.0,42997.0,42764.6,42803.0,10442.422
2024-01-13 01:00:00,42803.1,42900.0,42523.0,42688.1,13812.223
2024-01-13 02:00:00,42688.2,42865.0,42537.3,42544.5,7746.306
2024-01-13 03:00:00,42544.5,42697.5,42445.7,42625.6,7048.188
2024-01-13 04:00:00,42625.6,42871.0,42565.9,42851.7,6200.369
2024-01-13 05:00:00,42851.8,43150.0,42780.3,43111.0,10094.36
2024-01-13 06:00:00,43111.0,43184.0,42955.5,43159.6,9448.538
2024-01-13 07:00:00,43159.7,43265.1,43064.0,43102.1,8099.15
2024-01-13 08:00:00,43102.1,43255.0,43064.0,43171.0,5098.421
2024-01-13 09:00:00,43170.9,43197.6,42830.6,42927.4,8981.976
2024-01-13 10:00:00,42927.4,42933.1,42631.1,42710.3,14101.744
2024-01-13 11:00:00,42710.4,42814.1,42513.0,42631.9,14715.457
2024-01-13 12:00:00,42631.8,42773.4,42509.8,42697.2,9836.669
2024-01-13 13:00:00,42697.3,42801.1,42610.2,42744.2,7545.146
2024-01-13 14:00:00,42744.2,42980.0,42650.0,42865.4,13078.254
2024-01-13 15:00:00,42865.2,43273.4,42861.5,43159.7,14255.697
2024-01-13 16:00:00,43159.9,43193.9,42754.7,42899.1,14587.244
2024-01-13 17:00:00,42899.2,42999.9,42761.4,42899.2,6183.677
2024-01-13 18:00:00,42899.1,42908.2,42711.5,42807.9,4994.847
2024-01-13 19:00:00,42808.0,42999.9,42784.2,42791.1,5442.188
2024-01-13 20:00:00,42791.1,42928.6,42703.2,42870.5,4762.714
2024-01-13 21:00:00,42870.5,42984.1,42820.8,42969.4,3388.362
2024-01-13 22:00:00,42969.4,43067.7,42886.9,42993.9,3884.076
2024-01-13 23:00:00,42993.9,42998.1,42799.1,42846.4,3989.298
2024-01-14 00:00:00,42846.4,42896.9,42666.6,42691.2,6703.889
2024-01-14 01:00:00,42691.2,42843.1,42680.0,42771.9,3428.661
2024-01-14 02:00:00,42771.8,42835.0,42662.0,42782.9,3541.307
2024-01-14 03:00:00,42782.9,42812.5,42651.0,42691.2,4111.186
2024-01-14 04:00:00,42691.1,42714.2,42553.0,42588.1,5118.999
2024-01-14 05:00:00,42588.1,42814.4,42584.7,42757.5,3801.683
2024-01-14 06:00:00,42757.5,43000.0,42755.1,42996.6,4623.09
2024-01-14 07:00:00,42996.6,43064.4,42888.0,43012.8,6650.492
2024-01-14 08:00:00,43012.8,43033.7,42891.4,42999.0,3431.527
2024-01-14 09:00:00,42999.1,43096.1,42824.2,43065.8,5004.5
2024-01-14 10:00:00,43065.8,43077.4,42866.9,42894.9,4196.187
2024-01-14 11:00:00,42895.0,42947.5,42759.2,42836.8,5849.344
2024-01-14 12:00:00,42836.7,42858.4,42710.3,42760.3,4906.068
2024-01-14 13:00:00,42760.3,42930.1,42737.9,42894.3,3532.491
2024-01-14 14:00:00,42894.3,43014.3,42789.0,42822.9,6168.544
2024-01-14 15:00:00,42822.8,42967.0,42810.0,42908.4,3829.701
2024-01-14 16:00:00,42908.4,42975.0,42860.0,42933.0,4516.209
2024-01-14 17:00:00,42933.1,43019.1,42880.2,42979.7,5847.364
2024-01-14 18:00:00,42979.8,43017.6,42829.6,42900.6,3867.533
2024-01-14 19:00:00,42900.5,42935.7,42633.2,42665.8,8856.555
2024-01-14 20:00:00,42665.8,42755.0,42000.0,42514.7,21985.038
2024-01-14 21:00:00,42514.7,42605.2,41960.0,42558.0,21095.454
2024-01-14 22:00:00,42558.0,42665.7,42069.7,42279.9,13325.956
2024-01-14 23:00:00,42279.9,42328.0,41713.5,41734.9,26705.19
2024-01-15 00:00:00,41734.9,42371.5,41720.0,42287.2,15812.41
2024-01-15 01:00:00,42287.1,42411.7,42178.6,42280.9,6897.811
2024-01-15 02:00:00,42280.9,42424.1,42202.4,42408.5,4671.291
2024-01-15 03:00:00,42408.5,42650.0,42389.0,42571.8,9017.405
2024-01-15 04:00:00,42572.8,42637.7,42501.6,42598.0,5251.242
2024-01-15 05:00:00,42598.1,42829.8,42569.8,42746.3,8946.633
2024-01-15 06:00:00,42746.3,42799.2,42610.0,42653.1,4857.33
2024-01-15 07:00:00,42653.0,42780.0,42520.6,42713.1,6740.168
2024-01-15 08:00:00,42713.1,42784.3,42643.2,42683.5,5327.416
2024-01-15 09:00:00,42683.5,42771.3,42595.5,42759.8,4993.596
2024-01-15 10:00:00,42759.9,42771.9,42535.8,42568.1,5567.973
2024-01-15 11:00:00,42568.1,42710.0,42541.5,42699.9,5308.192
2024-01-15 12:00:00,42700.0,42723.9,42573.6,42670.2,5399.113
2024-01-15 13:00:00,42670.1,42969.0,42621.3,42856.8,10840.377
2024-01-15 14:00:00,42856.9,42874.3,42166.8,42204.1,27389.697
2024-01-15 15:00:00,42204.2,42482.1,42156.0,42278.7,13534.282
2024-01-15 16:00:00,42278.7,42560.6,42249.1,42525.0,7915.149
2024-01-15 17:00:00,42525.0,42786.7,42522.1,42704.4,9974.454
2024-01-15 18:00:00,42704.4,43376.0,42704.3,43015.5,35715.359
2024-01-15 19:00:00,43015.6,43137.1,42820.1,42989.6,11708.172
2024-01-15 20:00:00,42989.6,43114.7,42849.0,42961.3,6513.139
2024-01-15 21:00:00,42961.3,42965.0,42706.4,42717.7,5726.152
2024-01-15 22:00:00,42717.7,42831.4,42341.3,42634.5,14768.874
2024-01-15 23:00:00,42634.4,42647.9,42477.0,42515.0,7182.906
2024-01-16 00:00:00,42515.0,42679.0,42466.1,42604.7,4807.989
2024-01-16 01:00:00,42604.6,42733.7,42556.6,42591.7,4728.842
2024-01-16 02:00:00,42591.7,42732.8,42552.0,42702.1,5519.024
2024-01-16 03:00:00,42702.1,42942.0,42695.7,42919.5,7032.131
2024-01-16 04:00:00,42919.3,42945.0,42759.9,42805.2,5516.792
2024-01-16 05:00:00,42805.2,42932.5,42759.0,42765.3,4148.775
2024-01-16 06:00:00,42765.4,42779.1,42648.3,42744.4,5399.943
